"","placekey","brands","city","poi_cbg","name","value","visitor_cbg"
"593","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670313101",4,NA
"594","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670311152",4,NA
"595","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"132859605021",4,NA
"596","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130970802012",4,NA
"597","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"132470604031",4,NA
"598","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130630406062",4,NA
"599","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"132231205021",4,NA
"600","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670315032",4,NA
"601","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131210105123",4,NA
"602","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"132130103003",4,NA
"603","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670310012",4,NA
"604","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"060371838101",4,NA
"605","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131350505491",4,NA
"606","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131131403051",4,NA
"607","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670311063",4,NA
"608","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131210094021",4,NA
"609","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131210113061",4,NA
"610","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131510702032",4,NA
"611","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131210105112",4,NA
"612","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131210116143",4,NA
"613","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670302321",4,NA
"614","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131499702002",4,NA
"615","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670311061",4,NA
"616","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670311172",4,NA
"617","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131210098021",4,NA
"618","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130730305063",4,NA
"619","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131210041001",4,NA
"620","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"484910201152",4,NA
"621","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131210078021",4,NA
"622","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"010730142045",4,NA
"623","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"080690020101",4,NA
"624","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"132231205011",4,NA
"625","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130630403072",4,NA
"626","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670315031",4,NA
"627","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131210083022",4,NA
"628","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670312091",4,NA
"629","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"471050601002",4,NA
"630","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"370510025021",4,NA
"631","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670302261",4,NA
"632","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670313083",4,NA
"633","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"132231202041",4,NA
"634","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"220990206002",4,NA
"635","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670311182",4,NA
"636","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670313062",4,NA
"637","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"470650112012",4,NA
"638","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"360670051003",4,NA
"639","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"210670042051",4,NA
"640","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131210078024",4,NA
"641","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"011150401061",4,NA
"642","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130570909041",4,NA
"643","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130890234181",4,NA
"644","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"470010206001",4,NA
"645","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"280350102004",4,NA
"646","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"010730034003",4,NA
"647","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131210113052",4,NA
"648","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"170318415001",4,NA
"649","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"220710044011",4,NA
"650","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130570905012",4,NA
"651","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670305061",4,NA
"652","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131350505383",4,NA
"653","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"370210025031",4,NA
"654","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131350503131",4,NA
"655","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"171978804102",4,NA
"656","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131210112011",4,NA
"657","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"291892111013",4,NA
"658","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131759502022",4,NA
"659","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"132171005012",4,NA
"660","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131510705022",4,NA
"661","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670303104",4,NA
"662","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"120910210022",4,NA
"663","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"132231205024",4,NA
"664","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"132470603052",4,NA
"665","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670310021",4,NA
"666","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670304122",4,NA
"667","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131210070022",4,NA
"668","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131210060001",4,NA
"669","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"280730205001",4,NA
"670","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670309053",4,NA
"671","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131210105103",4,NA
"672","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670312052",4,NA
"673","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"011290440004",4,NA
"674","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670313072",4,NA
"675","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670314043",4,NA
"676","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"470930046142",4,NA
"677","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"133130012006",4,NA
"678","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130970806041",4,NA
"679","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"280330706302",4,NA
"680","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131210105131",4,NA
"681","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131171306031",4,NA
"682","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670314063",4,NA
"683","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131210082022",4,NA
"684","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130159601022",4,NA
"685","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131510701041",4,NA
"686","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"132231201011",4,NA
"687","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"130670310013",4,NA
"688","222-224@8g7-4b6-rrk","BP","Smyrna",130670312062,"131210087001",4,NA
"689","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130210133024",12,NA
"690","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130210139002",11,NA
"691","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131690301042",11,NA
"692","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"132890601004",10,NA
"693","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"132890602001",9,NA
"694","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131690301041",7,NA
"695","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"132890602004",6,NA
"696","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"450539501003",6,NA
"697","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131299702004",6,NA
"698","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"040136110001",6,NA
"699","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130159609023",6,NA
"700","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"100010407003",5,NA
"701","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131690303023",5,NA
"702","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131150001001",4,NA
"703","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130210134103",4,NA
"704","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130210105001",4,NA
"705","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130439502002",4,NA
"706","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130210129001",4,NA
"707","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"120860114013",4,NA
"708","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130159606005",4,NA
"709","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131690303021",4,NA
"710","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131690301011",4,NA
"711","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131759511001",4,NA
"712","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130210135041",4,NA
"713","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131690303012",4,NA
"714","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130210134081",4,NA
"715","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131759502021",4,NA
"716","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131499701001",4,NA
"717","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130237901001",4,NA
"718","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130210133023",4,NA
"719","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131759502012",4,NA
"720","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"011150403002",4,NA
"721","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131299703002",4,NA
"722","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"133097801001",4,NA
"723","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131690302001",4,NA
"724","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"120570010011",4,NA
"725","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130919602003",4,NA
"726","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130099701002",4,NA
"727","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130570901004",4,NA
"728","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130210110005",4,NA
"729","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"133097802002",4,NA
"730","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"132799704004",4,NA
"731","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"132359501001",4,NA
"732","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131690301031",4,NA
"733","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"450130005011",4,NA
"734","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"132679502012",4,NA
"735","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"132890601002",4,NA
"736","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"280039502001",4,NA
"737","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131759504004",4,NA
"738","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131079701003",4,NA
"739","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"471190103012",4,NA
"740","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131530201092",4,NA
"741","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"132070503021",4,NA
"742","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130210131023",4,NA
"743","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130210132012",4,NA
"744","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131739502003",4,NA
"745","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"132890602003",4,NA
"746","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130919601002",4,NA
"747","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131530213003",4,NA
"748","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130570905021",4,NA
"749","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130510107001",4,NA
"750","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130210136051",4,NA
"751","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131210105151",4,NA
"752","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131299701003",4,NA
"753","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131759506001",4,NA
"754","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"170318240062",4,NA
"755","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130311102003",4,NA
"756","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"170318035003",4,NA
"757","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131759508003",4,NA
"758","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"011210103023",4,NA
"759","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"471579801001",4,NA
"760","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130890212162",4,NA
"761","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"121270910201",4,NA
"762","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130210118004",4,NA
"763","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"171599783002",4,NA
"764","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"280719502012",4,NA
"765","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131079704001",4,NA
"766","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"132890602002",4,NA
"767","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130299203062",4,NA
"768","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"181439667003",4,NA
"769","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130210133022",4,NA
"770","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130919603004",4,NA
"771","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"280039502002",4,NA
"772","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"132299604001",4,NA
"773","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"291892188004",4,NA
"774","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130919603001",4,NA
"775","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131759510006",4,NA
"776","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130670302393",4,NA
"777","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130919604001",4,NA
"778","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"132719502001",4,NA
"779","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"132099502002",4,NA
"780","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"470650103041",4,NA
"781","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"133199603003",4,NA
"782","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130237902001",4,NA
"783","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130510108084",4,NA
"784","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"132250401022",4,NA
"785","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131759510001",4,NA
"786","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131530212023",4,NA
"787","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130210136041",4,NA
"788","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131230802002",4,NA
"789","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"133199603001",4,NA
"790","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130210126003",4,NA
"791","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"131679603002",4,NA
"792","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130237901002",4,NA
"793","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130210136062",4,NA
"794","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"132799706001",4,NA
"795","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"010150015001",4,NA
"796","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"132839601002",4,NA
"797","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"290190013002",4,NA
"798","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130299203031",4,NA
"799","222-223@8g6-tw5-8qf","Chevron","Macon",130210139002,"130299201012",4,NA
"800","222-226@8g7-83v-zcq","Circle K Gas","Martinez",130730301062,"130730302021",5,NA
"801","222-226@8g7-83v-zcq","Circle K Gas","Martinez",130730301062,"130730301061",5,NA
"802","222-226@8g7-83v-zcq","Circle K Gas","Martinez",130730301062,"130730306031",5,NA
"803","222-226@8g7-83v-zcq","Circle K Gas","Martinez",130730301062,"130730304021",4,NA
"804","222-226@8g7-83v-zcq","Circle K Gas","Martinez",130730301062,"132450007002",4,NA
"805","222-226@8g7-83v-zcq","Circle K Gas","Martinez",130730301062,"130730302012",4,NA
"806","222-226@8g7-83v-zcq","Circle K Gas","Martinez",130730301062,"130730303042",4,NA
"807","222-226@8g7-83v-zcq","Circle K Gas","Martinez",130730301062,"132450102044",4,NA
"808","222-226@8g7-83v-zcq","Circle K Gas","Martinez",130730301062,"132450001002",4,NA
"809","222-226@8g7-83v-zcq","Circle K Gas","Martinez",130730301062,"132450101063",4,NA
"810","222-226@8g7-83v-zcq","Circle K Gas","Martinez",130730301062,"132450107092",4,NA
"811","222-226@8g7-83v-zcq","Circle K Gas","Martinez",130730301062,"130730301062",4,NA
"812","222-226@8g7-83v-zcq","Circle K Gas","Martinez",130730301062,"131899502004",4,NA
"813","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630406081",49,NA
"814","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630406211",46,NA
"815","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630406221",34,NA
"816","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630406222",27,NA
"817","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630406212",26,NA
"818","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630406201",16,NA
"819","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630406223",13,NA
"820","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131510705011",12,NA
"821","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131510703061",10,NA
"822","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630406062",8,NA
"823","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630406061",8,NA
"824","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630406082",7,NA
"825","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131510701041",6,NA
"826","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131510703051",6,NA
"827","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630406131",6,NA
"828","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630405242",6,NA
"829","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630406133",6,NA
"830","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630405251",5,NA
"831","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131210105151",5,NA
"832","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131510705021",5,NA
"833","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131210088002",5,NA
"834","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630405161",5,NA
"835","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630402041",5,NA
"836","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131210114141",5,NA
"837","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630404092",4,NA
"838","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"132551608003",4,NA
"839","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131210105103",4,NA
"840","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630404111",4,NA
"841","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131131404072",4,NA
"842","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630404112",4,NA
"843","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131210082011",4,NA
"844","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630406092",4,NA
"845","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131210073003",4,NA
"846","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630405154",4,NA
"847","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131510701112",4,NA
"848","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131510704032",4,NA
"849","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630405153",4,NA
"850","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131350507282",4,NA
"851","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630405261",4,NA
"852","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630406091",4,NA
"853","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630406163",4,NA
"854","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"511770203061",4,NA
"855","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"221030407103",4,NA
"856","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630405191",4,NA
"857","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630405222",4,NA
"858","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130970802023",4,NA
"859","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131510703042",4,NA
"860","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630405241",4,NA
"861","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630404173",4,NA
"862","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630406111",4,NA
"863","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630405152",4,NA
"864","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"370630018072",4,NA
"865","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131719702003",4,NA
"866","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"010730106025",4,NA
"867","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131210113032",4,NA
"868","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131131404033",4,NA
"869","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630406093",4,NA
"870","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"510411008201",4,NA
"871","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131510701042",4,NA
"872","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"132619507004",4,NA
"873","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630404123",4,NA
"874","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131510705022",4,NA
"875","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130970805111",4,NA
"876","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630406132",4,NA
"877","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"132231206024",4,NA
"878","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630403061",4,NA
"879","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"482014517001",4,NA
"880","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130890238034",4,NA
"881","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"132551604002",4,NA
"882","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131510702032",4,NA
"883","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131210080001",4,NA
"884","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"480291316011",4,NA
"885","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630406112",4,NA
"886","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"132470602024",4,NA
"887","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131210103042",4,NA
"888","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"132310103001",4,NA
"889","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630405183",4,NA
"890","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131510703113",4,NA
"891","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"130630406191",4,NA
"892","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"450850017032",4,NA
"893","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131510703102",4,NA
"894","222-224@8g7-3f4-zs5","Chevron","Bonanza",130630406212,"131131401023",4,NA
"895","223-222@8g7-84k-w8v","BP","Augusta",132450101042,"132450101042",21,NA
"896","223-222@8g7-84k-w8v","BP","Augusta",132450101042,"132450101041",14,NA
"897","223-222@8g7-84k-w8v","BP","Augusta",132450101042,"130670303282",9,NA
"898","223-222@8g7-84k-w8v","BP","Augusta",132450101042,"132450101063",9,NA
"899","223-222@8g7-84k-w8v","BP","Augusta",132450101042,"371830542071",7,NA
"900","223-222@8g7-84k-w8v","BP","Augusta",132450101042,"371010402022",6,NA
"901","223-222@8g7-84k-w8v","BP","Augusta",132450101042,"180816107011",6,NA
"902","223-222@8g7-84k-w8v","BP","Augusta",132450101042,"450450038024",5,NA
"903","223-222@8g7-84k-w8v","BP","Augusta",132450101042,"132450101062",5,NA
"904","223-222@8g7-84k-w8v","BP","Augusta",132450101042,"132450002001",5,NA
"905","223-222@8g7-84k-w8v","BP","Augusta",132450101042,"131210102112",5,NA
